Listing ID,Price ($),Description,Location,Bedrooms,Bathrooms,Unit Type,Parking,Size (sqft),Website
1742861747,"1,450.00",Logement 4 1/2 à louer,"Pointe-Calumet, Deux-Montagnes Regional County Municipality",2,1,Apartment,2,900,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/logement-4-1-2-a-louer/1742861747
1738496131,"2,450.00","Downtown Montreal | 4.5 Condo | Pool, Gym & 24/7 Security","Golden Square Mile, City of Montréal",2,1,Condo,0,680,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/downtown-montreal-4-5-condo-pool-gym-24-7-security/1738496131
1742861630,"1,085.00",2 1/2 Metro Papineau Montréal Appartment avec électro,"Gay Village, Montreal",0,1,Apartment,0,450,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-1-2-metro-papineau-montreal-appartment-avec-electro/1742861630
1742861578,"1,650.00",5 1/2 apartment for rent - appartement à louer,"Saint-Simon, Montréal",3.5,1,Duplex/Triplex,0,1250,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-apartment-for-rent-appartement-a-louer/1742861578
1742861422,800.00,Room for rent,"Pointe Saint Charles, Le Sud-Ouest",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/room-for-rent/1742861422
1729387097,"1,617.00",Loft à Montréal | Concordia University!,Montreal,0,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/loft-a-montreal-concordia-university/1729387097
1739424547,"1,290.00",1 Chambre à Montréal -Cavendish Blvd & Blvd De Maisonneuve Ouest,Montreal,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/1-chambre-a-montreal-cavendish-blvd-blvd-de-maisonneuve-ouest/1739424547
1739424535,"1,799.00",Montréal -  Notre-Dame West &vRue Saint Henri!,Montreal,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/montreal-notre-dame-west-vrue-saint-henri/1739424535
1739424544,"1,657.00",À quelques pas du quartier Cavendish!,City of Montréal,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/a-quelques-pas-du-quartier-cavendish/1739424544
1734322521,925.00,"2 1/2, studio, bachelor, a,louer, for,rent, metro Viau",City of Montréal,0,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-1-2-studio-bachelor-a-louer-for-rent-metro-viau/1734322521
1742126548,"1,100.00",3 ½ au cœur de Laval-Ouest,"Laval-Ouest, Laval-Ouest",1,1,Apartment,1,450,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/3-au-coeur-de-laval-ouest/1742126548
1742866069,600.00,Quiet Furnished Room - All-Inclusive - $600 (VF PLus Bas),"Côte-des-Neiges, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/quiet-furnished-room-all-inclusive-600-vf-plus-bas/1742866069
1742866056,Please Contact,Chambre à louer pour longue durée,"Rivière-des-Prairies North, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-pour-longue-duree/1742866056
1742864078,"1,595.00",Vida – Condos locatifs modernes 3 1/2 à LaSalle,"Angrignon, LaSalle Montreal",1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/vida-condos-locatifs-modernes-3-1-2-a-lasalle/1742864078
1742864203,"1,595.00",Ville-Marie - Beau Condo Meublé Lumineux au Demi Sous Sol,"De Lorimier, Montréal",1,1,Apartment,0,700,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/ville-marie-beau-condo-meuble-lumineux-au-demi-sous-sol/1742864203
1742864245,825.00,Studio - Hochelaga - Chauffé & électros inclus - Disponible,"Centre-Sud, Montréal",0,1,Apartment,0,350,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/studio-hochelaga-chauffe-electros-inclus-disponible/1742864245
1742864174,"3,200.00",Villeray - Superbe 7 1/2 de 4 Chambres + 2 Parkings,"Jarry Park, Montréal",5,1,Apartment,3,1600,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/villeray-superbe-7-1-2-de-4-chambres-2-parkings/1742864174
1742864230,950.00,3 et demi chauffé - Hochelaga - Électros + WiFi - 1er novembre,"HoMa South, Montreal",1,1,Apartment,0,550,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-et-demi-chauffe-hochelaga-electros-wifi-1er-novembre/1742864230
1742865832,"1,560.00","Cession de bail d'un3,5 en face de la station de métro Longueuil","Saint-Jude, Longueuil",1,1,Apartment,1,700,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/cession-de-bail-dun3-5-en-face-de-la-station-de-metro-longueuil/1742865832
1742864185,"1,800.00",Pointe Saint-Charles - Beau 5 1/2 Rénové au 3e Étage avec Balcon,"Pointe Saint Charles, Montreal",3,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/pointe-saint-charles-beau-5-1-2-renove-au-3e-etage-avec-balcon/1742864185
1739109998,"1,625.00","265 Hymus, Pointe Claire - APARTMENTS AVAILABLE FOR RENT",Pointe-Claire,2,1,Apartment,0,960,https://www.kijiji.ca/v-apartments-condos/ouest-de-lile-qc/265-hymus-pointe-claire-apartments-available-for-rent/1739109998
1742865734,"1,595.00",Beau grand 4 ½. 2 chambres fermées. 1er octobre,"Sault-au-Récollet, Montréal",2.5,1,Apartment,0,1012,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/beau-grand-4-2-chambres-fermees-1er-octobre/1742865734
1742865678,750.00,BASEMENT STUDIO VERDUN,"Desmarchais-Crawford, City of Montréal",0,1,Basement,0,450,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/basement-studio-verdun/1742865678
1742865580,"1,100.00",Ville lasalle  beau 4.5 enhaut tranquille,"Angrignon, Montreal",2,1,Apartment,0,950,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/ville-lasalle-beau-4-5-enhaut-tranquille/1742865580
1742864235,"1,175.00",3 et demi - Cartierville - Électros + WiFi inclus - 1er novembre,"Cartierville, Montréal",1,1,Apartment,0,650,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-et-demi-cartierville-electros-wifi-inclus-1er-novembre/1742864235
1742864216,"1,400.00",Saint-Hubert - Superbe 3 1/2 Rénové avec Parking Privé,"Laflèche, Longueuil",1,1,Apartment,1,700,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/saint-hubert-superbe-3-1-2-renove-avec-parking-prive/1742864216
1742864175,"1,950.00",Villeray - Superbe Condo 4 1/2 Rénové - Animaux Permis,"Villeray, Montréal",2,1,Apartment,0,950,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/villeray-superbe-condo-4-1-2-renove-animaux-permis/1742864175
1740418287,"1,400.00",Beautiful 1 bedroom apartment  - Near Cote Vertu Station Subway ,Montréal,1,1,Apartment,0,547,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/beautiful-1-bedroom-apartment-near-cote-vertu-station-subway/1740418287
1742035223,"2,480.00",4.5 2sdb Appartement neuf à louer Plateau-Mont-Royal-Bloc Rivard,"Parc-Laurier, Montreal",2,2,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-5-2sdb-appartement-neuf-a-louer-plateau-mont-royal-bloc-rivard/1742035223
1734331129,"1,795.00","4 1/2, 2, chambres, bedrooms, louer, rent, downtown, CDN",Montreal,2,2,Apartment,0,1050,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-2-chambres-bedrooms-louer-rent-downtown-cdn/1734331129
1740239646,"1,865.00","51/2, a louer, for rent,Saint-Léonard,1 mois gratuit, imm. neuf",Saint-Léonard,3,1,Condo,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/51-2-a-louer-for-rent-saint-leonard-1-mois-gratuit-imm-neuf/1740239646
1690471115,"2,425.00",4.5 condo appt tout inclus a louer Sud Ouest-Griffin Square,City of Montréal,2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-5-condo-appt-tout-inclus-a-louer-sud-ouest-griffin-square/1690471115
1742852781,"2,400.00",Condo neuf et moderne à louer – Côte-des-Neiges,"Côte-des-Neiges, Montreal",2,1,Apartment,0,920,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/condo-neuf-et-moderne-a-louer-cote-des-neiges/1742852781
1742853270,"1,350.00",3 1/2 to rent in Vaudreuil,"Vaudreuil-Dorion, Vaudreuil-Dorion",1,1,Apartment,1,700,https://www.kijiji.ca/v-apartments-condos/ouest-de-lile-qc/3-1-2-to-rent-in-vaudreuil/1742853270
1742853240,Please Contact,LOCAL À LOUER – BEL EMPLACEMENT ,"Sainte-Marthe-sur-le-Lac, Laval / North Shore",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-commercial-office-space/laval-rive-nord/local-a-louer-bel-emplacement/1742853240
1742853180,800.00,Libre en octobre chambre Longueuil tout inclus,"Saint-Jude, Longueuil",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/longueuil-rive-sud/libre-en-octobre-chambre-longueuil-tout-inclus/1742853180
1742853170,"3,650.00",Beautiful 3-bedroom condo downtown,"Little Burgundy, Montreal",3,1.5,Condo,1,1280,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/beautiful-3-bedroom-condo-downtown/1742853170
1742853124,"1,495.00",Appartement à louer tout inclus,"Chomedey, Laval",1,1,Apartment,1,650,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/appartement-a-louer-tout-inclus/1742853124
1742853086,"1,300.00",Sun-filled NDG Apartment avail. Oct 1,"Notre-Dame-de-Grâce, Côte-Des-Neiges—Notre-Dame-De-Grâce",2,1,Apartment,0,950,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/sun-filled-ndg-apartment-avail-oct-1/1742853086
1742852966,350.00,Grande chambre a louer ds un 3 demie,"Bellerive, Montréal-Est",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/grande-chambre-a-louer-ds-un-3-demie/1742852966
1742852963,"2,000.00",6 1/2 métro LAURIER (3  chambres a coucher),"Parc-Laurier, Montréal",4.5,1,Duplex/Triplex,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/6-1-2-metro-laurier-3-chambres-a-coucher/1742852963
1742852848,570.00,Laval chambre à louer/ room for rent,"Pont-Viau, Laval",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/laval-rive-nord/laval-chambre-a-louer-room-for-rent/1742852848
1722432447,"1,450.00",Logements  à louer à Saint-Lambert,"Saint-Lambert, Saint-Lambert",1,1,Apartment,1,800,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/logements-a-louer-a-saint-lambert/1722432447
1699275722,"1,125.00",Logements à louer - Longueuil,"Saint-Vincent-de-Paul, Longueuil",1,1,Apartment,1,800,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/logements-a-louer-longueuil/1699275722
1740245979,"1,360.00",*** LIBRE IMMÉDIATEMENT GRAND 5 ½ À LOUER VIEUX ST-EUSTACHE***,"Chomedey, Laval",3,1,Apartment,0,1200,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/libre-immediatement-grand-5-a-louer-vieux-st-eustache/1740245979
1742573210,"1,550.00","4 1/2 Chauffé, 3 minutes de marche du métro Henri-Bourassa","Ahuntsic, Ahuntsic-Cartierville",2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-chauffe-3-minutes-de-marche-du-metro-henri-bourassa/1742573210
1741724912,"1,650.00",Appartement 5 1/2 à louer à Longueuil,"Parcours-du-Cerf - Du Tremblay, Longueuil",3,1,Apartment,1,700,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/appartement-5-1-2-a-louer-a-longueuil/1741724912
1738276983,"1,575.00",2.5-Studio condo appartement a louer Saint-Henri-SudOuest-Wilcox,City of Montréal,0,1,Condo,0,496,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-5-studio-condo-appartement-a-louer-saint-henri-sudouest-wilcox/1738276983
1739452867,"1,450.00",4.5 (2 chambres) de grande taille complètement rénové dans Côted,"Côte-des-Neiges, City of Montréal",2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-5-2-chambres-de-grande-taille-completement-renove-dans-coted/1739452867
1742860773,"1,750.00",SPACIOUS 3½ AT THE TOP OF MOUNT ROYAL | GARAGE + LARGE TERRACE,"Côte-des-Neiges, Montreal",1.5,1,Apartment,1,679,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/spacious-3-at-the-top-of-mount-royal-garage-large-terrace/1742860773
1742860729,775.00,Chambre à louer,"Pointe-aux-Trembles South, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer/1742860729
1738511272,"1,990.00",CONDO SUD OUEST-ATWATER-GARAGE-BALCON,"Pointe Saint Charles, Montréal",1,1,Condo,1,553,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/condo-sud-ouest-atwater-garage-balcon/1738511272
1742860396,"1,300.00",CESSION DE BAIL – STUDIO  LONGUEUIL – 1 300 $/MOIS + 1 MOIS GRAT,"Saint-Jude, Longueuil / South Shore",0,1,Condo,0,385,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/cession-de-bail-studio-longueuil-1-300-mois-1-mois-grat/1742860396
1742860306,"1,830.00",Condo Appartement à Louer Lachine 1 ^ 2 ^ 3 ^ Chambres,"Lasalle Park, Montréal",2,1.5,Apartment,0,719,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/condo-appartement-a-louer-lachine-1-2-3-chambres/1742860306
1717833081,"1,735.00",Great Model on 2 levels Ground Floor Private Terrace West Island,West Island,2,2,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ouest-de-lile-qc/great-model-on-2-levels-ground-floor-private-terrace-west-island/1717833081
1735929488,"1,990.00",SUD-OUEST ATWATER MEUBLE-GARAGE-BALCON,"Pointe Saint Charles, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/sud-ouest-atwater-meuble-garage-balcon/1735929488
1740342758,775.00,beautiful room in west island of montreal,"Sainte-Geneviève, City of Montréal",1,1,Apartment,0,250,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/beautiful-room-in-west-island-of-montreal/1740342758
1738118187,"1,850.00",Logement 4 1/2,"Charlemagne, Laval / North Shore",2,1,Apartment,1,1150,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/logement-4-1-2/1738118187
1741448502,"1,650.00","Grand 4½ à louer – 769, 4e Avenue, Fabreville (Laval)","Fabreville, Laval",2,1,Apartment,1,925,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/grand-4-a-louer-769-4e-avenue-fabreville-laval/1741448502
1742860068,"1,375.00",Appartement 4½ lumineux près du métro Longueuil,"Notre-Dame-de-la-Garde, Longueuil",2,1,Apartment,0,800,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/appartement-4-lumineux-pres-du-metro-longueuil/1742860068
1742860004,"1,100.00",31/2 libre refait à neuf,"Mercier-Est / Tétreaultville, Montréal",1,1,Apartment,0,900,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/31-2-libre-refait-a-neuf/1742860004
1735323341,"1,895.00",The Saguenay Apartments - 2 Bedroom available at 135 East Sherbr,City of Montréal,2,1,Apartment,0,930,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/the-saguenay-apartments-2-bedroom-available-at-135-east-sherbr/1735323341
1742859805,"1,500.00",4 ½ Villeray avec 4 électroménagers | 1 octobre,"Villeray, Montréal",2,1,Apartment,0,800,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-villeray-avec-4-electromenagers-1-octobre/1742859805
1742859668,850.00,Appartement de Studio et 1 salle de bain,"Pilon Park, City of Montréal",0,1,Apartment,1,2,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/appartement-de-studio-et-1-salle-de-bain/1742859668
1742859620,"1,895.00",Spacieux appartement rénové de 3 chambres | 1300 pi²+ ,"Ville-Émard, City of Montréal",3.5,1,Apartment,1,1300,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/spacieux-appartement-renove-de-3-chambres-1300-pi/1742859620
1742864228,"1,250.00",Hochelaga - Superbe 3 1/2 Lumineux au 2e Étage - 1er Octobre,"Centre-Sud, Montreal",1,1,Apartment,0,600,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/hochelaga-superbe-3-1-2-lumineux-au-2e-etage-1er-octobre/1742864228
1740045766,"1,550.00",4 1/2 meublé tout inclus Sainte-Anne-des-Plaines,"Sainte-Anne-des-Plaines, Laval / North Shore",2,1,Apartment,1,1200,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/4-1-2-meuble-tout-inclus-sainte-anne-des-plaines/1740045766
1742865476,"1,850.00",Grand Logement 5 ½ a Montreal-Nord - occupation immediate,"Sauvé Park, Montreal",3.5,2.5,Apartment,2,1500,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-logement-5-a-montreal-nord-occupation-immediate/1742865476
1742864246,"1,225.00",3 et demi - Plateau Mont-Royal - Électros inclus - Dispo mtn!,"Parc-Lafontaine, Montréal",1,1,Apartment,0,500,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-et-demi-plateau-mont-royal-electros-inclus-dispo-mtn/1742864246
1742864190,950.00,2 et demi à louer - Villeray - Électros + WiFi inclus - Novembre,"Villeray, Montreal",0,1,Apartment,0,500,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-et-demi-a-louer-villeray-electros-wifi-inclus-novembre/1742864190
1742864191,975.00,2 et demi chauffé - Dorval - Électros + WiFi - 1er novembre,"Pointe Picard, Dorval, Montréal",0,1,Apartment,0,375,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-et-demi-chauffe-dorval-electros-wifi-1er-novembre/1742864191
1742864239,900.00,Studio à louer - Hochelaga - Électros inclus - Dispo mtn!,"Centre-Sud, Montréal",0,1,Apartment,0,350,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/studio-a-louer-hochelaga-electros-inclus-dispo-mtn/1742864239
1742864222,"2,100.00",Plateau - Superbe 5 1/2 de 3 Chambres -Disponible le 1er Juillet,"Saint-Louis, Montreal",3,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/plateau-superbe-5-1-2-de-3-chambres-disponible-le-1er-juillet/1742864222
1742864220,"1,495.00",Villeray - Superbe 3 1/2 Rénové et Meublé - 1er Septembre,"Jarry Park, Montreal",1,1,Apartment,0,700,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/villeray-superbe-3-1-2-renove-et-meuble-1er-septembre/1742864220
1742864177,"2,200.00",McGill Area - Superb 4 1/2 Furnished for Rent - September 1st,"Golden Square Mile, Montreal",2,1,Apartment,0,900,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/mcgill-area-superb-4-1-2-furnished-for-rent-september-1st/1742864177
1742864209,"1,495.00",Ville-Marie - Beau Petit 4 1/2 au 2e Étage - 1er Juin,"Centre-Sud, Montreal",2,1,Apartment,0,680,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/ville-marie-beau-petit-4-1-2-au-2e-etage-1er-juin/1742864209
1742864214,"2,050.00",Ville-Marie - Géant 5 1/2 de 3 Chambres + Bureau - 2 Balcons,"Gay Village, Montreal",3,1,Apartment,0,1500,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/ville-marie-geant-5-1-2-de-3-chambres-bureau-2-balcons/1742864214
1742864210,"1,650.00","4 et demi - Longueuil - WiFi, AC, parking inclus - 1er octobre","Laflèche, Longueuil",2,1,Apartment,1,850,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/4-et-demi-longueuil-wifi-ac-parking-inclus-1er-octobre/1742864210
1742864101,Please Contact,Le Noyer — Condo 3 1/2 Sud-Ouest Montréal Occ. Rapide,"Saint-Henry, Montréal Sud-Ouest",1,1,Condo,1,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/le-noyer-condo-3-1-2-sud-ouest-montreal-occ-rapide/1742864101
1742865032,"1,799.00",5 1/2 proche de metro honore beaugrand a louer Negotiable,"Bellerive, Montréal",3,1,Apartment,0,1250,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-proche-de-metro-honore-beaugrand-a-louer-negotiable/1742865032
1742864873,855.00,Chambre en coloc Montreal ,"Côte-des-Neiges, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-en-coloc-montreal/1742864873
1742864871,"2,200.00","Rare, Large Plateau 6 1/2…. 2 Bathrooms/ 4 Bedrooms","De Lorimier, City of Montréal",4.5,2,Apartment,0,1200,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/rare-large-plateau-6-1-2-2-bathrooms-4-bedrooms/1742864871
1742852731,"1,300.00",Charming 5 ½ Ground Floor Apartment in Ahuntsic with Parking,"Sault-au-Récollet, Montreal",2,1,Apartment,1,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/charming-5-ground-floor-apartment-in-ahuntsic-with-parking/1742852731
